KEY,state,year,month,period,indicator,data_value,state_name,Date,unemployment_rate
South CarolinaNovember2017,SC,2017,November,12 month-ending,Heroin (T40.1),143,South Carolina,11/1/2017,4.1
UtahSeptember2017,UT,2017,September,12 month-ending,Heroin (T40.1),144,Utah,9/1/2017,3.2
DelawareJuly2018,DE,2018,July,12 month-ending,Heroin (T40.1),144,Delaware,7/1/2018,3.7
South CarolinaDecember2017,SC,2017,December,12 month-ending,Heroin (T40.1),144,South Carolina,12/1/2017,4
KentuckyDecember2018,KY,2018,December,12 month-ending,Heroin (T40.1),144,Kentucky,12/1/2018,4.3
District of ColumbiaDecember2017,DC,2017,December,12 month-ending,Heroin (T40.1),144,District of Columbia,12/1/2017,5.8
District of ColumbiaNovember2017,DC,2017,November,12 month-ending,Heroin (T40.1),144,District of Columbia,11/1/2017,5.9
UtahApril2018,UT,2018,April,12 month-ending,Heroin (T40.1),145,Utah,4/1/2018,3.1
New MexicoDecember2017,NM,2017,December,12 month-ending,Heroin (T40.1),145,New Mexico,12/1/2017,5.3
UtahMarch2016,UT,2016,March,12 month-ending,Heroin (T40.1),146,Utah,3/1/2016,3.6
DelawareMay2018,DE,2018,May,12 month-ending,Heroin (T40.1),146,Delaware,5/1/2018,3.9
KentuckyJanuary2019,KY,2019,January,12 month-ending,Heroin (T40.1),146,Kentucky,1/1/2019,4.2
District of ColumbiaDecember2016,DC,2016,December,12 month-ending,Heroin (T40.1),146,District of Columbia,12/1/2016,6
UtahMay2017,UT,2017,May,12 month-ending,Heroin (T40.1),147,Utah,5/1/2017,3.3
South CarolinaJune2018,SC,2018,June,12 month-ending,Heroin (T40.1),147,South Carolina,6/1/2018,3.4
South CarolinaMay2018,SC,2018,May,12 month-ending,Heroin (T40.1),147,South Carolina,5/1/2018,3.4
DelawareDecember2018,DE,2018,December,12 month-ending,Heroin (T40.1),147,Delaware,12/1/2018,3.5
DelawareJanuary2019,DE,2019,January,12 month-ending,Heroin (T40.1),147,Delaware,1/1/2019,3.5
UtahDecember2017,UT,2017,December,12 month-ending,Heroin (T40.1),148,Utah,12/1/2017,3.1
New MexicoNovember2017,NM,2017,November,12 month-ending,Heroin (T40.1),148,New Mexico,11/1/2017,5.4
New MexicoMarch2016,NM,2016,March,12 month-ending,Heroin (T40.1),149,New Mexico,3/1/2016,6.6
UtahJune2017,UT,2017,June,12 month-ending,Heroin (T40.1),150,Utah,6/1/2017,3.3
South CarolinaOctober2018,SC,2018,October,12 month-ending,Heroin (T40.1),150,South Carolina,10/1/2018,3.3
DelawareNovember2018,DE,2018,November,12 month-ending,Heroin (T40.1),151,Delaware,11/1/2018,3.5
DelawareJune2018,DE,2018,June,12 month-ending,Heroin (T40.1),151,Delaware,6/1/2018,3.8
New MexicoJune2016,NM,2016,June,12 month-ending,Heroin (T40.1),151,New Mexico,6/1/2016,6.7
UtahApril2016,UT,2016,April,12 month-ending,Heroin (T40.1),152,Utah,4/1/2016,3.6
New MexicoOctober2015,NM,2015,October,12 month-ending,Heroin (T40.1),152,New Mexico,10/1/2015,6.5
New MexicoJuly2016,NM,2016,July,12 month-ending,Heroin (T40.1),152,New Mexico,7/1/2016,6.7
UtahApril2017,UT,2017,April,12 month-ending,Heroin (T40.1),153,Utah,4/1/2017,3.3
UtahJune2016,UT,2016,June,12 month-ending,Heroin (T40.1),153,Utah,6/1/2016,3.5
New MexicoDecember2015,NM,2015,December,12 month-ending,Heroin (T40.1),153,New Mexico,12/1/2015,6.5
New MexicoNovember2015,NM,2015,November,12 month-ending,Heroin (T40.1),153,New Mexico,11/1/2015,6.5
New MexicoMay2015,NM,2015,May,12 month-ending,Heroin (T40.1),153,New Mexico,5/1/2015,6.6
New MexicoOctober2016,NM,2016,October,12 month-ending,Heroin (T40.1),153,New Mexico,10/1/2016,6.6
New MexicoSeptember2016,NM,2016,September,12 month-ending,Heroin (T40.1),153,New Mexico,9/1/2016,6.6
OregonOctober2018,OR,2018,October,12 month-ending,Heroin (T40.1),154,Oregon,10/1/2018,4.1
OregonNovember2018,OR,2018,November,12 month-ending,Heroin (T40.1),154,Oregon,11/1/2018,4.2
New MexicoJune2015,NM,2015,June,12 month-ending,Heroin (T40.1),154,New Mexico,6/1/2015,6.5
New MexicoAugust2016,NM,2016,August,12 month-ending,Heroin (T40.1),154,New Mexico,8/1/2016,6.7
UtahMarch2017,UT,2017,March,12 month-ending,Heroin (T40.1),155,Utah,3/1/2017,3.3
UtahMay2016,UT,2016,May,12 month-ending,Heroin (T40.1),155,Utah,5/1/2016,3.5
South CarolinaMarch2018,SC,2018,March,12 month-ending,Heroin (T40.1),155,South Carolina,3/1/2018,3.6
OregonJune2018,OR,2018,June,12 month-ending,Heroin (T40.1),155,Oregon,6/1/2018,3.9
District of ColumbiaJanuary2017,DC,2017,January,12 month-ending,Heroin (T40.1),155,District of Columbia,1/1/2017,6
New MexicoApril2015,NM,2015,April,12 month-ending,Heroin (T40.1),155,New Mexico,4/1/2015,6.6
UtahDecember2018,UT,2018,December,12 month-ending,Heroin (T40.1),156,Utah,12/1/2018,2.9
UtahJanuary2019,UT,2019,January,12 month-ending,Heroin (T40.1),156,Utah,1/1/2019,2.9
New MexicoSeptember2015,NM,2015,September,12 month-ending,Heroin (T40.1),157,New Mexico,9/1/2015,6.4
UtahMay2018,UT,2018,May,12 month-ending,Heroin (T40.1),158,Utah,5/1/2018,3.1
South CarolinaNovember2018,SC,2018,November,12 month-ending,Heroin (T40.1),158,South Carolina,11/1/2018,3.3
OregonSeptember2018,OR,2018,September,12 month-ending,Heroin (T40.1),158,Oregon,9/1/2018,4
OregonDecember2018,OR,2018,December,12 month-ending,Heroin (T40.1),158,Oregon,12/1/2018,4.2
New MexicoOctober2017,NM,2017,October,12 month-ending,Heroin (T40.1),158,New Mexico,10/1/2017,5.5
New MexicoJanuary2015,NM,2015,January,12 month-ending,Heroin (T40.1),158,New Mexico,1/1/2015,6.4
New MexicoApril2016,NM,2016,April,12 month-ending,Heroin (T40.1),158,New Mexico,4/1/2016,6.6
New MexicoMay2016,NM,2016,May,12 month-ending,Heroin (T40.1),158,New Mexico,5/1/2016,6.7
South CarolinaApril2018,SC,2018,April,12 month-ending,Heroin (T40.1),159,South Carolina,4/1/2018,3.5
OregonJanuary2019,OR,2019,January,12 month-ending,Heroin (T40.1),159,Oregon,1/1/2019,4.2
KentuckyNovember2018,KY,2018,November,12 month-ending,Heroin (T40.1),159,Kentucky,11/1/2018,4.3
UtahJune2018,UT,2018,June,12 month-ending,Heroin (T40.1),160,Utah,6/1/2018,3.1
OregonJuly2018,OR,2018,July,12 month-ending,Heroin (T40.1),160,Oregon,7/1/2018,3.9
District of ColumbiaOctober2017,DC,2017,October,12 month-ending,Heroin (T40.1),160,District of Columbia,10/1/2017,6
New MexicoNovember2016,NM,2016,November,12 month-ending,Heroin (T40.1),160,New Mexico,11/1/2016,6.5
UtahSeptember2016,UT,2016,September,12 month-ending,Heroin (T40.1),161,Utah,9/1/2016,3.3
New MexicoSeptember2017,NM,2017,September,12 month-ending,Heroin (T40.1),161,New Mexico,9/1/2017,5.6
New MexicoMarch2015,NM,2015,March,12 month-ending,Heroin (T40.1),161,New Mexico,3/1/2015,6.5
New MexicoJuly2015,NM,2015,July,12 month-ending,Heroin (T40.1),162,New Mexico,7/1/2015,6.5
UtahNovember2018,UT,2018,November,12 month-ending,Heroin (T40.1),163,Utah,11/1/2018,3
OregonAugust2018,OR,2018,August,12 month-ending,Heroin (T40.1),163,Oregon,8/1/2018,4
New MexicoAugust2017,NM,2017,August,12 month-ending,Heroin (T40.1),163,New Mexico,8/1/2017,5.7
UtahOctober2018,UT,2018,October,12 month-ending,Heroin (T40.1),164,Utah,10/1/2018,3
UtahJuly2016,UT,2016,July,12 month-ending,Heroin (T40.1),164,Utah,7/1/2016,3.4
TennesseeApril2015,TN,2015,April,12 month-ending,Heroin (T40.1),164,Tennessee,4/1/2015,5.9
New MexicoMay2017,NM,2017,May,12 month-ending,Heroin (T40.1),164,New Mexico,5/1/2017,6
New MexicoMarch2017,NM,2017,March,12 month-ending,Heroin (T40.1),164,New Mexico,3/1/2017,6.2
New MexicoDecember2016,NM,2016,December,12 month-ending,Heroin (T40.1),164,New Mexico,12/1/2016,6.4
New MexicoAugust2015,NM,2015,August,12 month-ending,Heroin (T40.1),164,New Mexico,8/1/2015,6.5
UtahNovember2016,UT,2016,November,12 month-ending,Heroin (T40.1),165,Utah,11/1/2016,3.3
UtahAugust2016,UT,2016,August,12 month-ending,Heroin (T40.1),165,Utah,8/1/2016,3.4
UtahDecember2016,UT,2016,December,12 month-ending,Heroin (T40.1),166,Utah,12/1/2016,3.3
New MexicoApril2017,NM,2017,April,12 month-ending,Heroin (T40.1),166,New Mexico,4/1/2017,6.1
District of ColumbiaSeptember2017,DC,2017,September,12 month-ending,Heroin (T40.1),166,District of Columbia,9/1/2017,6.1
New MexicoJanuary2017,NM,2017,January,12 month-ending,Heroin (T40.1),166,New Mexico,1/1/2017,6.4
UtahJuly2018,UT,2018,July,12 month-ending,Heroin (T40.1),167,Utah,7/1/2018,3.1
TennesseeMay2015,TN,2015,May,12 month-ending,Heroin (T40.1),167,Tennessee,5/1/2015,5.8
New MexicoJune2017,NM,2017,June,12 month-ending,Heroin (T40.1),167,New Mexico,6/1/2017,5.9
UtahSeptember2018,UT,2018,September,12 month-ending,Heroin (T40.1),168,Utah,9/1/2018,3
UtahOctober2016,UT,2016,October,12 month-ending,Heroin (T40.1),168,Utah,10/1/2016,3.3
South CarolinaDecember2018,SC,2018,December,12 month-ending,Heroin (T40.1),168,South Carolina,12/1/2018,3.4
South CarolinaJanuary2019,SC,2019,January,12 month-ending,Heroin (T40.1),169,South Carolina,1/1/2019,3.4
TennesseeJune2015,TN,2015,June,12 month-ending,Heroin (T40.1),169,Tennessee,6/1/2015,5.7
UtahAugust2018,UT,2018,August,12 month-ending,Heroin (T40.1),170,Utah,8/1/2018,3
UtahJanuary2017,UT,2017,January,12 month-ending,Heroin (T40.1),170,Utah,1/1/2017,3.3
KentuckyOctober2018,KY,2018,October,12 month-ending,Heroin (T40.1),170,Kentucky,10/1/2018,4.3
KentuckySeptember2018,KY,2018,September,12 month-ending,Heroin (T40.1),170,Kentucky,9/1/2018,4.3
New MexicoJuly2017,NM,2017,July,12 month-ending,Heroin (T40.1),170,New Mexico,7/1/2017,5.8
District of ColumbiaAugust2017,DC,2017,August,12 month-ending,Heroin (T40.1),172,District of Columbia,8/1/2017,6.1
TennesseeAugust2015,TN,2015,August,12 month-ending,Heroin (T40.1),173,Tennessee,8/1/2015,5.5
TennesseeJuly2015,TN,2015,July,12 month-ending,Heroin (T40.1),173,Tennessee,7/1/2015,5.6
KentuckyAugust2018,KY,2018,August,12 month-ending,Heroin (T40.1),175,Kentucky,8/1/2018,4.4
District of ColumbiaJuly2017,DC,2017,July,12 month-ending,Heroin (T40.1),175,District of Columbia,7/1/2017,6.2
KentuckyJuly2018,KY,2018,July,12 month-ending,Heroin (T40.1),176,Kentucky,7/1/2018,4.4
District of ColumbiaMarch2017,DC,2017,March,12 month-ending,Heroin (T40.1),176,District of Columbia,3/1/2017,6.1
District of ColumbiaJune2017,DC,2017,June,12 month-ending,Heroin (T40.1),177,District of Columbia,6/1/2017,6.2
District of ColumbiaApril2017,DC,2017,April,12 month-ending,Heroin (T40.1),178,District of Columbia,4/1/2017,6.1
District of ColumbiaMay2017,DC,2017,May,12 month-ending,Heroin (T40.1),178,District of Columbia,5/1/2017,6.2
West VirginiaJanuary2015,WV,2015,January,12 month-ending,Heroin (T40.1),178,West Virginia,1/1/2015,6.6
KentuckyJune2018,KY,2018,June,12 month-ending,Heroin (T40.1),179,Kentucky,6/1/2018,4.4
KentuckyMay2018,KY,2018,May,12 month-ending,Heroin (T40.1),182,Kentucky,5/1/2018,4.4
West VirginiaJune2015,WV,2015,June,12 month-ending,Heroin (T40.1),182,West Virginia,6/1/2015,7
TennesseeSeptember2015,TN,2015,September,12 month-ending,Heroin (T40.1),183,Tennessee,9/1/2015,5.3
West VirginiaMarch2015,WV,2015,March,12 month-ending,Heroin (T40.1),183,West Virginia,3/1/2015,6.9
West VirginiaMay2015,WV,2015,May,12 month-ending,Heroin (T40.1),184,West Virginia,5/1/2015,7
TennesseeOctober2015,TN,2015,October,12 month-ending,Heroin (T40.1),185,Tennessee,10/1/2015,5.2
West VirginiaAugust2015,WV,2015,August,12 month-ending,Heroin (T40.1),187,West Virginia,8/1/2015,6.7
West VirginiaApril2015,WV,2015,April,12 month-ending,Heroin (T40.1),187,West Virginia,4/1/2015,7
West VirginiaJuly2015,WV,2015,July,12 month-ending,Heroin (T40.1),189,West Virginia,7/1/2015,6.9
KentuckyApril2018,KY,2018,April,12 month-ending,Heroin (T40.1),191,Kentucky,4/1/2018,4.3
TennesseeNovember2015,TN,2015,November,12 month-ending,Heroin (T40.1),192,Tennessee,11/1/2015,5
GeorgiaSeptember2016,GA,2016,September,12 month-ending,Heroin (T40.1),193,Georgia,9/1/2016,5.4
GeorgiaAugust2016,GA,2016,August,12 month-ending,Heroin (T40.1),195,Georgia,8/1/2016,5.4
GeorgiaOctober2016,GA,2016,October,12 month-ending,Heroin (T40.1),195,Georgia,10/1/2016,5.4
GeorgiaJuly2016,GA,2016,July,12 month-ending,Heroin (T40.1),196,Georgia,7/1/2016,5.3
GeorgiaMay2016,GA,2016,May,12 month-ending,Heroin (T40.1),196,Georgia,5/1/2016,5.3
West VirginiaJanuary2019,WV,2019,January,12 month-ending,Heroin (T40.1),197,West Virginia,1/1/2019,4.9
GeorgiaJune2016,GA,2016,June,12 month-ending,Heroin (T40.1),197,Georgia,6/1/2016,5.3
West VirginiaSeptember2015,WV,2015,September,12 month-ending,Heroin (T40.1),198,West Virginia,9/1/2015,6.6
TennesseeDecember2015,TN,2015,December,12 month-ending,Heroin (T40.1),199,Tennessee,12/1/2015,4.9
West VirginiaJanuary2016,WV,2016,January,12 month-ending,Heroin (T40.1),199,West Virginia,1/1/2016,6.4
West VirginiaDecember2015,WV,2015,December,12 month-ending,Heroin (T40.1),200,West Virginia,12/1/2015,6.4
GeorgiaApril2016,GA,2016,April,12 month-ending,Heroin (T40.1),201,Georgia,4/1/2016,5.4
West VirginiaDecember2018,WV,2018,December,12 month-ending,Heroin (T40.1),202,West Virginia,12/1/2018,4.9
GeorgiaNovember2016,GA,2016,November,12 month-ending,Heroin (T40.1),202,Georgia,11/1/2016,5.4
West VirginiaNovember2018,WV,2018,November,12 month-ending,Heroin (T40.1),207,West Virginia,11/1/2018,5
West VirginiaNovember2015,WV,2015,November,12 month-ending,Heroin (T40.1),207,West Virginia,11/1/2015,6.4
West VirginiaOctober2015,WV,2015,October,12 month-ending,Heroin (T40.1),208,West Virginia,10/1/2015,6.5
KentuckyMarch2018,KY,2018,March,12 month-ending,Heroin (T40.1),209,Kentucky,3/1/2018,4.3
GeorgiaMarch2016,GA,2016,March,12 month-ending,Heroin (T40.1),211,Georgia,3/1/2016,5.4
West VirginiaApril2016,WV,2016,April,12 month-ending,Heroin (T40.1),211,West Virginia,4/1/2016,6.3
West VirginiaMarch2016,WV,2016,March,12 month-ending,Heroin (T40.1),214,West Virginia,3/1/2016,6.4
GeorgiaJanuary2017,GA,2017,January,12 month-ending,Heroin (T40.1),215,Georgia,1/1/2017,5.2
GeorgiaDecember2016,GA,2016,December,12 month-ending,Heroin (T40.1),215,Georgia,12/1/2016,5.3
West VirginiaOctober2018,WV,2018,October,12 month-ending,Heroin (T40.1),217,West Virginia,10/1/2018,5
TennesseeJanuary2016,TN,2016,January,12 month-ending,Heroin (T40.1),218,Tennessee,1/1/2016,4.8
West VirginiaMay2016,WV,2016,May,12 month-ending,Heroin (T40.1),218,West Virginia,5/1/2016,6.2
TennesseeMarch2016,TN,2016,March,12 month-ending,Heroin (T40.1),219,Tennessee,3/1/2016,4.7
GeorgiaJanuary2016,GA,2016,January,12 month-ending,Heroin (T40.1),220,Georgia,1/1/2016,5.5
GeorgiaMarch2017,GA,2017,March,12 month-ending,Heroin (T40.1),228,Georgia,3/1/2017,5
GeorgiaDecember2015,GA,2015,December,12 month-ending,Heroin (T40.1),228,Georgia,12/1/2015,5.6
West VirginiaJune2016,WV,2016,June,12 month-ending,Heroin (T40.1),228,West Virginia,6/1/2016,6.2
TennesseeMay2016,TN,2016,May,12 month-ending,Heroin (T40.1),230,Tennessee,5/1/2016,4.7
TennesseeApril2016,TN,2016,April,12 month-ending,Heroin (T40.1),231,Tennessee,4/1/2016,4.7
West VirginiaOctober2016,WV,2016,October,12 month-ending,Heroin (T40.1),231,West Virginia,10/1/2016,5.8
West VirginiaSeptember2018,WV,2018,September,12 month-ending,Heroin (T40.1),233,West Virginia,9/1/2018,5.1
West VirginiaAugust2018,WV,2018,August,12 month-ending,Heroin (T40.1),236,West Virginia,8/1/2018,5.1
West VirginiaMay2018,WV,2018,May,12 month-ending,Heroin (T40.1),236,West Virginia,5/1/2018,5.3
West VirginiaSeptember2016,WV,2016,September,12 month-ending,Heroin (T40.1),238,West Virginia,9/1/2016,5.9
West VirginiaJuly2018,WV,2018,July,12 month-ending,Heroin (T40.1),239,West Virginia,7/1/2018,5.2
West VirginiaJuly2016,WV,2016,July,12 month-ending,Heroin (T40.1),240,West Virginia,7/1/2016,6.1
West VirginiaDecember2016,WV,2016,December,12 month-ending,Heroin (T40.1),241,West Virginia,12/1/2016,5.5
GeorgiaNovember2015,GA,2015,November,12 month-ending,Heroin (T40.1),241,Georgia,11/1/2015,5.6
TennesseeJune2016,TN,2016,June,12 month-ending,Heroin (T40.1),242,Tennessee,6/1/2016,4.7
West VirginiaApril2018,WV,2018,April,12 month-ending,Heroin (T40.1),242,West Virginia,4/1/2018,5.4
GeorgiaSeptember2015,GA,2015,September,12 month-ending,Heroin (T40.1),242,Georgia,9/1/2015,5.8
West VirginiaNovember2016,WV,2016,November,12 month-ending,Heroin (T40.1),243,West Virginia,11/1/2016,5.7
GeorgiaOctober2015,GA,2015,October,12 month-ending,Heroin (T40.1),244,Georgia,10/1/2015,5.7
GeorgiaAugust2015,GA,2015,August,12 month-ending,Heroin (T40.1),244,Georgia,8/1/2015,5.9
West VirginiaAugust2016,WV,2016,August,12 month-ending,Heroin (T40.1),244,West Virginia,8/1/2016,6
TennesseeJuly2016,TN,2016,July,12 month-ending,Heroin (T40.1),245,Tennessee,7/1/2016,4.8
VirginiaJanuary2015,VA,2015,January,12 month-ending,Heroin (T40.1),246,Virginia,1/1/2015,4.9
West VirginiaJanuary2017,WV,2017,January,12 month-ending,Heroin (T40.1),246,West Virginia,1/1/2017,5.3
West VirginiaMarch2018,WV,2018,March,12 month-ending,Heroin (T40.1),246,West Virginia,3/1/2018,5.4
TennesseeSeptember2016,TN,2016,September,12 month-ending,Heroin (T40.1),247,Tennessee,9/1/2016,4.8
West VirginiaMarch2017,WV,2017,March,12 month-ending,Heroin (T40.1),248,West Virginia,3/1/2017,5.1
West VirginiaJune2018,WV,2018,June,12 month-ending,Heroin (T40.1),248,West Virginia,6/1/2018,5.3
GeorgiaApril2017,GA,2017,April,12 month-ending,Heroin (T40.1),250,Georgia,4/1/2017,4.9
West VirginiaSeptember2017,WV,2017,September,12 month-ending,Heroin (T40.1),251,West Virginia,9/1/2017,5.3
West VirginiaJanuary2018,WV,2018,January,12 month-ending,Heroin (T40.1),251,West Virginia,1/1/2018,5.4
GeorgiaMay2017,GA,2017,May,12 month-ending,Heroin (T40.1),252,Georgia,5/1/2017,4.8
TennesseeAugust2016,TN,2016,August,12 month-ending,Heroin (T40.1),253,Tennessee,8/1/2016,4.8
West VirginiaAugust2017,WV,2017,August,12 month-ending,Heroin (T40.1),253,West Virginia,8/1/2017,5.2
West VirginiaJuly2017,WV,2017,July,12 month-ending,Heroin (T40.1),254,West Virginia,7/1/2017,5.1
West VirginiaNovember2017,WV,2017,November,12 month-ending,Heroin (T40.1),254,West Virginia,11/1/2017,5.3
GeorgiaJune2018,GA,2018,June,12 month-ending,Heroin (T40.1),255,Georgia,6/1/2018,3.9
GeorgiaOctober2017,GA,2017,October,12 month-ending,Heroin (T40.1),255,Georgia,10/1/2017,4.4
GeorgiaAugust2017,GA,2017,August,12 month-ending,Heroin (T40.1),255,Georgia,8/1/2017,4.5
GeorgiaSeptember2017,GA,2017,September,12 month-ending,Heroin (T40.1),255,Georgia,9/1/2017,4.5
TennesseeOctober2016,TN,2016,October,12 month-ending,Heroin (T40.1),256,Tennessee,10/1/2016,4.8
West VirginiaApril2017,WV,2017,April,12 month-ending,Heroin (T40.1),256,West Virginia,4/1/2017,5
GeorgiaNovember2017,GA,2017,November,12 month-ending,Heroin (T40.1),257,Georgia,11/1/2017,4.3
GeorgiaJuly2017,GA,2017,July,12 month-ending,Heroin (T40.1),257,Georgia,7/1/2017,4.6
GeorgiaJune2017,GA,2017,June,12 month-ending,Heroin (T40.1),258,Georgia,6/1/2017,4.7
West VirginiaOctober2017,WV,2017,October,12 month-ending,Heroin (T40.1),258,West Virginia,10/1/2017,5.3
TennesseeJanuary2017,TN,2017,January,12 month-ending,Heroin (T40.1),259,Tennessee,1/1/2017,4.5
West VirginiaDecember2017,WV,2017,December,12 month-ending,Heroin (T40.1),259,West Virginia,12/1/2017,5.4
VirginiaMarch2015,VA,2015,March,12 month-ending,Heroin (T40.1),260,Virginia,3/1/2015,4.8
West VirginiaJune2017,WV,2017,June,12 month-ending,Heroin (T40.1),260,West Virginia,6/1/2017,5.1
GeorgiaApril2018,GA,2018,April,12 month-ending,Heroin (T40.1),261,Georgia,4/1/2018,4.1
TennesseeDecember2016,TN,2016,December,12 month-ending,Heroin (T40.1),261,Tennessee,12/1/2016,4.6
West VirginiaMay2017,WV,2017,May,12 month-ending,Heroin (T40.1),261,West Virginia,5/1/2017,5
GeorgiaDecember2017,GA,2017,December,12 month-ending,Heroin (T40.1),262,Georgia,12/1/2017,4.3
GeorgiaMay2018,GA,2018,May,12 month-ending,Heroin (T40.1),265,Georgia,5/1/2018,4
TennesseeNovember2016,TN,2016,November,12 month-ending,Heroin (T40.1),265,Tennessee,11/1/2016,4.7
GeorgiaJanuary2018,GA,2018,January,12 month-ending,Heroin (T40.1),270,Georgia,1/1/2018,4.2
North CarolinaJanuary2015,NC,2015,January,12 month-ending,Heroin (T40.1),270,North Carolina,1/1/2015,5.7
GeorgiaJuly2018,GA,2018,July,12 month-ending,Heroin (T40.1),272,Georgia,7/1/2018,3.9
VirginiaApril2015,VA,2015,April,12 month-ending,Heroin (T40.1),272,Virginia,4/1/2015,4.7
GeorgiaMarch2018,GA,2018,March,12 month-ending,Heroin (T40.1),277,Georgia,3/1/2018,4.1
GeorgiaAugust2018,GA,2018,August,12 month-ending,Heroin (T40.1),283,Georgia,8/1/2018,3.8
TennesseeMarch2017,TN,2017,March,12 month-ending,Heroin (T40.1),284,Tennessee,3/1/2017,4.1
TennesseeNovember2017,TN,2017,November,12 month-ending,Heroin (T40.1),285,Tennessee,11/1/2017,3.5
WashingtonMay2015,WA,2015,May,12 month-ending,Heroin (T40.1),285,Washington,5/1/2015,5.7
TennesseeApril2017,TN,2017,April,12 month-ending,Heroin (T40.1),286,Tennessee,4/1/2017,3.9
WashingtonJanuary2017,WA,2017,January,12 month-ending,Heroin (T40.1),286,Washington,1/1/2017,4.9
WisconsinMarch2015,WI,2015,March,12 month-ending,Heroin (T40.1),287,Wisconsin,3/1/2015,4.7
VirginiaMay2015,VA,2015,May,12 month-ending,Heroin (T40.1),288,Virginia,5/1/2015,4.6
WashingtonJuly2015,WA,2015,July,12 month-ending,Heroin (T40.1),288,Washington,7/1/2015,5.6
WashingtonJanuary2015,WA,2015,January,12 month-ending,Heroin (T40.1),288,Washington,1/1/2015,5.8
WashingtonApril2017,WA,2017,April,12 month-ending,Heroin (T40.1),290,Washington,4/1/2017,4.7
TennesseeOctober2017,TN,2017,October,12 month-ending,Heroin (T40.1),291,Tennessee,10/1/2017,3.5
TennesseeAugust2017,TN,2017,August,12 month-ending,Heroin (T40.1),292,Tennessee,8/1/2017,3.5
WashingtonApril2015,WA,2015,April,12 month-ending,Heroin (T40.1),292,Washington,4/1/2015,5.7
WashingtonJune2015,WA,2015,June,12 month-ending,Heroin (T40.1),293,Washington,6/1/2015,5.6
WashingtonDecember2016,WA,2016,December,12 month-ending,Heroin (T40.1),294,Washington,12/1/2016,4.9
ConnecticutMarch2015,CT,2015,March,12 month-ending,Heroin (T40.1),294,Connecticut,3/1/2015,5.9
North CarolinaMarch2015,NC,2015,March,12 month-ending,Heroin (T40.1),295,North Carolina,3/1/2015,5.8
TennesseeJuly2017,TN,2017,July,12 month-ending,Heroin (T40.1),296,Tennessee,7/1/2017,3.5
TennesseeJune2017,TN,2017,June,12 month-ending,Heroin (T40.1),296,Tennessee,6/1/2017,3.6
WashingtonMay2017,WA,2017,May,12 month-ending,Heroin (T40.1),297,Washington,5/1/2017,4.7
WashingtonMarch2015,WA,2015,March,12 month-ending,Heroin (T40.1),297,Washington,3/1/2015,5.7
TennesseeSeptember2017,TN,2017,September,12 month-ending,Heroin (T40.1),298,Tennessee,9/1/2017,3.5
TennesseeMay2017,TN,2017,May,12 month-ending,Heroin (T40.1),298,Tennessee,5/1/2017,3.8
ConnecticutJanuary2015,CT,2015,January,12 month-ending,Heroin (T40.1),298,Connecticut,1/1/2015,6.1
GeorgiaJanuary2019,GA,2019,January,12 month-ending,Heroin (T40.1),299,Georgia,1/1/2019,3.8
WisconsinApril2016,WI,2016,April,12 month-ending,Heroin (T40.1),299,Wisconsin,4/1/2016,4.1
WisconsinMarch2016,WI,2016,March,12 month-ending,Heroin (T40.1),299,Wisconsin,3/1/2016,4.2
WashingtonMarch2017,WA,2017,March,12 month-ending,Heroin (T40.1),299,Washington,3/1/2017,4.8
WashingtonNovember2016,WA,2016,November,12 month-ending,Heroin (T40.1),299,Washington,11/1/2016,5
WashingtonAugust2015,WA,2015,August,12 month-ending,Heroin (T40.1),299,Washington,8/1/2015,5.6
TennesseeJanuary2018,TN,2018,January,12 month-ending,Heroin (T40.1),300,Tennessee,1/1/2018,3.6
WashingtonJuly2017,WA,2017,July,12 month-ending,Heroin (T40.1),300,Washington,7/1/2017,4.7
VirginiaJune2015,VA,2015,June,12 month-ending,Heroin (T40.1),301,Virginia,6/1/2015,4.5
WashingtonJune2017,WA,2017,June,12 month-ending,Heroin (T40.1),301,Washington,6/1/2017,4.7
VirginiaJuly2015,VA,2015,July,12 month-ending,Heroin (T40.1),302,Virginia,7/1/2015,4.4
WashingtonAugust2017,WA,2017,August,12 month-ending,Heroin (T40.1),303,Washington,8/1/2017,4.7
TennesseeDecember2017,TN,2017,December,12 month-ending,Heroin (T40.1),304,Tennessee,12/1/2017,3.5
GeorgiaSeptember2018,GA,2018,September,12 month-ending,Heroin (T40.1),305,Georgia,9/1/2018,3.8
WashingtonDecember2015,WA,2015,December,12 month-ending,Heroin (T40.1),306,Washington,12/1/2015,5.5
ConnecticutMay2015,CT,2015,May,12 month-ending,Heroin (T40.1),306,Connecticut,5/1/2015,5.7
ConnecticutApril2015,CT,2015,April,12 month-ending,Heroin (T40.1),306,Connecticut,4/1/2015,5.8
GeorgiaNovember2018,GA,2018,November,12 month-ending,Heroin (T40.1),307,Georgia,11/1/2018,3.8
VirginiaAugust2015,VA,2015,August,12 month-ending,Heroin (T40.1),307,Virginia,8/1/2015,4.3
WashingtonOctober2017,WA,2017,October,12 month-ending,Heroin (T40.1),307,Washington,10/1/2017,4.6
WashingtonSeptember2017,WA,2017,September,12 month-ending,Heroin (T40.1),307,Washington,9/1/2017,4.7
WashingtonNovember2015,WA,2015,November,12 month-ending,Heroin (T40.1),307,Washington,11/1/2015,5.6
